2022,BPM Entertainment,소유,Don’t Wake Me Up
2022,BPM Entertainment,소유,FINE
2022,BPM Entertainment,소유,Business (with Be'O)
2022,BPM Entertainment,소유,Heart (with Jukjae)
2022,BPM Entertainment,소유,Some 2 (with Jung Yong Hwa)
2022,BPM Entertainment,소유,If I Had Known
2022,BPM Entertainment,소유,Tree (with Davii)
2022,BPM Entertainment,소유,Love story (Hidden Singer7 Episode 5)
2022,BPM Entertainment,소유,Dolls (Again, Star #01)
2023,BPM Entertainment,소유,Farewell Everyday
2023,BPM Entertainment,소유,ALOHA (with Bora)
2023,BPM Entertainment,소유,Starry Night (with Mirani)
2023,BPM Entertainment,소유,Drivin' Me
2023,BPM Entertainment,소유,Bad Desire
2023,BPM Entertainment,소유,흠뻑 (Soaked)
2022,BPM Entertainment,예린,ARIA
2022,BPM Entertainment,예린,Floral Sense
2022,BPM Entertainment,예린,Comfortable
2022,BPM Entertainment,예린,Time (굿잡 OST Part.4)
2022,BPM Entertainment,예린,봄 Spring
2022,BPM Entertainment,예린,봄 Spring (Instrumental)
2022,BPM Entertainment,예린,Sing in the Green Part.5 (with Stella Jang)
2021,BPM Entertainment,은하,신비,엄지,BOP BOP! (with VIVIZ)
2021,BPM Entertainment,은하,신비,엄지,LOVEADE (with VIVIZ)
